"p","vel:0","vel:1","velocity:0","velocity:1","w_he","ids","object_id","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.30337e-01,-1.03345e-01,9.54541e-02,-1.03345e-01,9.54541e-02,1.33993e-01,3904,6,,2.30761e-02,7.84949e-03,-8.30000e-03,0.00000e+00
-1.31507e-01,-1.02229e-01,9.47313e-02,-1.02229e-01,9.47313e-02,1.34280e-01,3904,6,,2.31133e-02,7.86215e-03,-8.26500e-03,0.00000e+00
-1.32669e-01,-1.01081e-01,9.40130e-02,-1.01081e-01,9.40130e-02,1.34564e-01,4297,6,,2.31505e-02,7.87481e-03,-8.23000e-03,0.00000e+00
-1.33812e-01,-9.98769e-02,9.33084e-02,-9.98769e-02,9.33084e-02,1.34845e-01,4297,6,,2.31877e-02,7.88748e-03,-8.19500e-03,0.00000e+00
-1.34955e-01,-9.86582e-02,9.25960e-02,-9.86582e-02,9.25960e-02,1.35123e-01,4297,6,,2.32249e-02,7.90014e-03,-8.16000e-03,0.00000e+00
-1.36099e-01,-9.74247e-02,9.18759e-02,-9.74247e-02,9.18759e-02,1.35398e-01,4297,6,,2.32622e-02,7.91280e-03,-8.12500e-03,0.00000e+00
-1.37242e-01,-9.61763e-02,9.11479e-02,-9.61763e-02,9.11479e-02,1.35669e-01,4297,6,,2.32994e-02,7.92546e-03,-8.09000e-03,0.00000e+00
-1.38385e-01,-9.49130e-02,9.04122e-02,-9.49130e-02,9.04122e-02,1.35938e-01,4297,6,,2.33366e-02,7.93812e-03,-8.05500e-03,0.00000e+00
-1.39498e-01,-9.36416e-02,8.96057e-02,-9.36416e-02,8.96057e-02,1.36203e-01,2697,6,,2.33738e-02,7.95078e-03,-8.02000e-03,0.00000e+00
-1.40580e-01,-9.23660e-02,8.87303e-02,-9.23660e-02,8.87303e-02,1.36465e-01,2697,6,,2.34110e-02,7.96344e-03,-7.98500e-03,0.00000e+00
-1.41663e-01,-9.10807e-02,8.78520e-02,-9.10807e-02,8.78520e-02,1.36724e-01,2697,6,,2.34483e-02,7.97610e-03,-7.95000e-03,0.00000e+00
-1.42745e-01,-8.97857e-02,8.69710e-02,-8.97857e-02,8.69710e-02,1.36980e-01,2697,6,,2.34855e-02,7.98876e-03,-7.91500e-03,0.00000e+00
-1.43827e-01,-8.84810e-02,8.60870e-02,-8.84810e-02,8.60870e-02,1.37233e-01,2697,6,,2.35227e-02,8.00142e-03,-7.88000e-03,0.00000e+00
-1.44909e-01,-8.71665e-02,8.52004e-02,-8.71665e-02,8.52004e-02,1.37482e-01,2697,6,,2.35599e-02,8.01408e-03,-7.84500e-03,0.00000e+00
-1.45992e-01,-8.58423e-02,8.43109e-02,-8.58423e-02,8.43109e-02,1.37728e-01,2697,6,,2.35971e-02,8.02674e-03,-7.81000e-03,0.00000e+00
-1.47047e-01,-8.44486e-02,8.34471e-02,-8.44486e-02,8.34471e-02,1.37972e-01,2927,6,,2.36344e-02,8.03940e-03,-7.77500e-03,0.00000e+00
-1.48089e-01,-8.30179e-02,8.25902e-02,-8.30179e-02,8.25902e-02,1.38211e-01,2927,6,,2.36716e-02,8.05206e-03,-7.74000e-03,0.00000e+00
-1.49130e-01,-8.15818e-02,8.17241e-02,-8.15818e-02,8.17241e-02,1.38447e-01,2927,6,,2.37088e-02,8.06472e-03,-7.70500e-03,0.00000e+00
-1.50130e-01,-8.01573e-02,8.07691e-02,-8.01573e-02,8.07691e-02,1.38678e-01,4140,6,,2.37460e-02,8.07738e-03,-7.67000e-03,0.00000e+00
-1.51104e-01,-7.87331e-02,7.97630e-02,-7.87331e-02,7.97630e-02,1.38904e-01,4140,6,,2.37832e-02,8.09004e-03,-7.63500e-03,0.00000e+00
-1.52079e-01,-7.72984e-02,7.87538e-02,-7.72984e-02,7.87538e-02,1.39126e-01,4140,6,,2.38204e-02,8.10270e-03,-7.60000e-03,0.00000e+00
-1.53053e-01,-7.58531e-02,7.77417e-02,-7.58531e-02,7.77417e-02,1.39344e-01,4140,6,,2.38577e-02,8.11536e-03,-7.56500e-03,0.00000e+00
-1.54028e-01,-7.43973e-02,7.67265e-02,-7.43973e-02,7.67265e-02,1.39558e-01,4140,6,,2.38949e-02,8.12802e-03,-7.53000e-03,0.00000e+00
-1.54980e-01,-7.28778e-02,7.56647e-02,-7.28778e-02,7.56647e-02,1.39768e-01,4360,6,,2.39321e-02,8.14068e-03,-7.49500e-03,0.00000e+00
-1.55916e-01,-7.13130e-02,7.45772e-02,-7.13130e-02,7.45772e-02,1.39975e-01,4360,6,,2.39693e-02,8.15335e-03,-7.46000e-03,0.00000e+00
-1.56853e-01,-6.97395e-02,7.34957e-02,-6.97395e-02,7.34957e-02,1.40177e-01,4360,6,,2.40065e-02,8.16601e-03,-7.42500e-03,0.00000e+00
-1.57789e-01,-6.81575e-02,7.24201e-02,-6.81575e-02,7.24201e-02,1.40376e-01,4360,6,,2.40438e-02,8.17867e-03,-7.39000e-03,0.00000e+00
-1.58726e-01,-6.65668e-02,7.13503e-02,-6.65668e-02,7.13503e-02,1.40571e-01,4360,6,,2.40810e-02,8.19133e-03,-7.35500e-03,0.00000e+00
-1.59608e-01,-6.49924e-02,7.01685e-02,-6.49924e-02,7.01685e-02,1.40764e-01,4106,6,,2.41182e-02,8.20399e-03,-7.32000e-03,0.00000e+00
-1.60468e-01,-6.34148e-02,6.89484e-02,-6.34148e-02,6.89484e-02,1.40952e-01,4106,6,,2.41554e-02,8.21665e-03,-7.28500e-03,0.00000e+00
-1.61329e-01,-6.18237e-02,6.77360e-02,-6.18237e-02,6.77360e-02,1.41137e-01,4106,6,,2.41926e-02,8.22931e-03,-7.25000e-03,0.00000e+00
-1.62180e-01,-6.02085e-02,6.65388e-02,-6.02085e-02,6.65388e-02,1.41317e-01,5034,6,,2.42299e-02,8.24197e-03,-7.21500e-03,0.00000e+00
-1.63001e-01,-5.85485e-02,6.53678e-02,-5.85485e-02,6.53678e-02,1.41493e-01,5034,6,,2.42671e-02,8.25463e-03,-7.18000e-03,0.00000e+00
-1.63822e-01,-5.68827e-02,6.41946e-02,-5.68827e-02,6.41946e-02,1.41665e-01,5034,6,,2.43043e-02,8.26729e-03,-7.14500e-03,0.00000e+00
-1.64643e-01,-5.52110e-02,6.30191e-02,-5.52110e-02,6.30191e-02,1.41833e-01,5034,6,,2.43415e-02,8.27995e-03,-7.11000e-03,0.00000e+00
-1.65464e-01,-5.35333e-02,6.18414e-02,-5.35333e-02,6.18414e-02,1.41997e-01,5034,6,,2.43787e-02,8.29261e-03,-7.07500e-03,0.00000e+00
-1.66285e-01,-5.18498e-02,6.06613e-02,-5.18498e-02,6.06613e-02,1.42157e-01,5034,6,,2.44160e-02,8.30527e-03,-7.04000e-03,0.00000e+00
-1.67072e-01,-5.01698e-02,5.94265e-02,-5.01698e-02,5.94265e-02,1.42313e-01,11276,6,,2.44532e-02,8.31793e-03,-7.00500e-03,0.00000e+00
-1.67810e-01,-4.84922e-02,5.81214e-02,-4.84922e-02,5.81214e-02,1.42465e-01,11276,6,,2.44904e-02,8.33059e-03,-6.97000e-03,0.00000e+00
-1.68547e-01,-4.68017e-02,5.68200e-02,-4.68017e-02,5.68200e-02,1.42613e-01,11276,6,,2.45276e-02,8.34325e-03,-6.93500e-03,0.00000e+00
-1.69285e-01,-4.50985e-02,5.55224e-02,-4.50985e-02,5.55224e-02,1.42757e-01,11276,6,,2.45648e-02,8.35591e-03,-6.90000e-03,0.00000e+00
-1.70023e-01,-4.33826e-02,5.42286e-02,-4.33826e-02,5.42286e-02,1.42897e-01,11276,6,,2.46021e-02,8.36857e-03,-6.86500e-03,0.00000e+00
-1.70761e-01,-4.16538e-02,5.29386e-02,-4.16538e-02,5.29386e-02,1.43033e-01,11276,6,,2.46393e-02,8.38123e-03,-6.83000e-03,0.00000e+00
-1.71499e-01,-3.99124e-02,5.16523e-02,-3.99124e-02,5.16523e-02,1.43166e-01,11276,6,,2.46765e-02,8.39389e-03,-6.79500e-03,0.00000e+00
-1.72237e-01,-3.81581e-02,5.03699e-02,-3.81581e-02,5.03699e-02,1.43294e-01,11276,6,,2.47137e-02,8.40655e-03,-6.76000e-03,0.00000e+00
-1.72975e-01,-3.63911e-02,4.90912e-02,-3.63911e-02,4.90912e-02,1.43419e-01,11276,6,,2.47509e-02,8.41921e-03,-6.72500e-03,0.00000e+00
-1.73686e-01,-3.45927e-02,4.78138e-02,-3.45927e-02,4.78138e-02,1.43540e-01,15211,6,,2.47882e-02,8.43188e-03,-6.69000e-03,0.00000e+00
-1.74297e-01,-3.27831e-02,4.64211e-02,-3.27831e-02,4.64211e-02,1.43656e-01,15362,6,,2.48254e-02,8.44454e-03,-6.65500e-03,0.00000e+00
-1.74886e-01,-3.09454e-02,4.49967e-02,-3.09454e-02,4.49967e-02,1.43770e-01,15131,6,,2.48626e-02,8.45720e-03,-6.62000e-03,0.00000e+00
-1.75464e-01,-2.90846e-02,4.35586e-02,-2.90846e-02,4.35586e-02,1.43880e-01,15131,6,,2.48998e-02,8.46986e-03,-6.58500e-03,0.00000e+00
-1.76041e-01,-2.72184e-02,4.21209e-02,-2.72184e-02,4.21209e-02,1.43987e-01,15131,6,,2.49370e-02,8.48252e-03,-6.55000e-03,0.00000e+00
-1.76619e-01,-2.53470e-02,4.06836e-02,-2.53470e-02,4.06836e-02,1.44091e-01,15131,6,,2.49743e-02,8.49518e-03,-6.51500e-03,0.00000e+00
-1.77196e-01,-2.34703e-02,3.92466e-02,-2.34703e-02,3.92466e-02,1.44192e-01,15131,6,,2.50115e-02,8.50784e-03,-6.48000e-03,0.00000e+00
-1.77774e-01,-2.15884e-02,3.78099e-02,-2.15884e-02,3.78099e-02,1.44290e-01,15131,6,,2.50487e-02,8.52050e-03,-6.44500e-03,0.00000e+00
-1.78352e-01,-1.97012e-02,3.63735e-02,-1.97012e-02,3.63735e-02,1.44384e-01,15131,6,,2.50859e-02,8.53316e-03,-6.41000e-03,0.00000e+00
-1.78929e-01,-1.78088e-02,3.49374e-02,-1.78088e-02,3.49374e-02,1.44476e-01,15131,6,,2.51231e-02,8.54582e-03,-6.37500e-03,0.00000e+00
-1.79467e-01,-1.59139e-02,3.34669e-02,-1.59139e-02,3.34669e-02,1.44564e-01,14133,6,,2.51603e-02,8.55848e-03,-6.34000e-03,0.00000e+00
-1.79945e-01,-1.40100e-02,3.19527e-02,-1.40100e-02,3.19527e-02,1.44650e-01,14133,6,,2.51976e-02,8.57114e-03,-6.30500e-03,0.00000e+00
-1.80423e-01,-1.20898e-02,3.04490e-02,-1.20898e-02,3.04490e-02,1.44733e-01,14133,6,,2.52348e-02,8.58380e-03,-6.27000e-03,0.00000e+00
-1.80902e-01,-1.01531e-02,2.89558e-02,-1.01531e-02,2.89558e-02,1.44813e-01,14133,6,,2.52720e-02,8.59646e-03,-6.23500e-03,0.00000e+00
-1.81365e-01,-8.19280e-03,2.74789e-02,-8.19280e-03,2.74789e-02,1.44891e-01,960,6,,2.53092e-02,8.60912e-03,-6.20000e-03,0.00000e+00
-1.81793e-01,-6.20802e-03,2.60121e-02,-6.20802e-03,2.60121e-02,1.44966e-01,960,6,,2.53464e-02,8.62178e-03,-6.16500e-03,0.00000e+00
-1.82221e-01,-4.22053e-03,2.45337e-02,-4.22053e-03,2.45337e-02,1.45039e-01,960,6,,2.53837e-02,8.63444e-03,-6.13000e-03,0.00000e+00
-1.82649e-01,-2.23032e-03,2.30438e-02,-2.23032e-03,2.30438e-02,1.45110e-01,960,6,,2.54209e-02,8.64710e-03,-6.09500e-03,0.00000e+00
-1.83077e-01,-2.37341e-04,2.15424e-02,-2.37341e-04,2.15424e-02,1.45179e-01,960,6,,2.54581e-02,8.65976e-03,-6.06000e-03,0.00000e+00
-1.83505e-01,1.75836e-03,2.00295e-02,1.75836e-03,2.00295e-02,1.45246e-01,960,6,,2.54953e-02,8.67242e-03,-6.02500e-03,0.00000e+00
-1.83933e-01,3.75680e-03,1.85051e-02,3.75680e-03,1.85051e-02,1.45311e-01,960,6,,2.55325e-02,8.68508e-03,-5.99000e-03,0.00000e+00
-1.84266e-01,5.75660e-03,1.69205e-02,5.75660e-03,1.69205e-02,1.45374e-01,1669,6,,2.55698e-02,8.69775e-03,-5.95500e-03,0.00000e+00
-1.84581e-01,7.77353e-03,1.53270e-02,7.77353e-03,1.53270e-02,1.45436e-01,1669,6,,2.56070e-02,8.71041e-03,-5.92000e-03,0.00000e+00
-1.84895e-01,9.80920e-03,1.37351e-02,9.80920e-03,1.37351e-02,1.45497e-01,1669,6,,2.56442e-02,8.72307e-03,-5.88500e-03,0.00000e+00
-1.85209e-01,1.18636e-02,1.21451e-02,1.18636e-02,1.21451e-02,1.45556e-01,1669,6,,2.56814e-02,8.73573e-03,-5.85000e-03,0.00000e+00
-1.85523e-01,1.39367e-02,1.05568e-02,1.39367e-02,1.05568e-02,1.45614e-01,1669,6,,2.57186e-02,8.74839e-03,-5.81500e-03,0.00000e+00
-1.85837e-01,1.60286e-02,8.97021e-03,1.60286e-02,8.97021e-03,1.45671e-01,1669,6,,2.57559e-02,8.76105e-03,-5.78000e-03,0.00000e+00
-1.86151e-01,1.81392e-02,7.38540e-03,1.81392e-02,7.38540e-03,1.45727e-01,1669,6,,2.57931e-02,8.77371e-03,-5.74500e-03,0.00000e+00
-1.86466e-01,2.02685e-02,5.80219e-03,2.02685e-02,5.80219e-03,1.45782e-01,1669,6,,2.58303e-02,8.78637e-03,-5.71000e-03,0.00000e+00
-1.86780e-01,2.24166e-02,4.22089e-03,2.24166e-02,4.22089e-03,1.45835e-01,1669,6,,2.58675e-02,8.79903e-03,-5.67500e-03,0.00000e+00
-1.87052e-01,2.45423e-02,2.60459e-03,2.45423e-02,2.60459e-03,1.45887e-01,12212,6,,2.59047e-02,8.81169e-03,-5.64000e-03,0.00000e+00
-1.87300e-01,2.66516e-02,9.49137e-04,2.66516e-02,9.49137e-04,1.45939e-01,12212,6,,2.59420e-02,8.82435e-03,-5.60500e-03,0.00000e+00
-1.87462e-01,2.87676e-02,-7.00023e-04,2.87676e-02,-7.00023e-04,1.45991e-01,4059,6,,2.59792e-02,8.83701e-03,-5.57000e-03,0.00000e+00
-1.87595e-01,3.09008e-02,-2.35044e-03,3.09008e-02,-2.35044e-03,1.46043e-01,4059,6,,2.60164e-02,8.84967e-03,-5.53500e-03,0.00000e+00
-1.87727e-01,3.30521e-02,-4.01072e-03,3.30521e-02,-4.01072e-03,1.46097e-01,4059,6,,2.60536e-02,8.86233e-03,-5.50000e-03,0.00000e+00
-1.87860e-01,3.52216e-02,-5.68085e-03,3.52216e-02,-5.68085e-03,1.46151e-01,4059,6,,2.60908e-02,8.87499e-03,-5.46500e-03,0.00000e+00
-1.87985e-01,3.73983e-02,-7.35476e-03,3.73983e-02,-7.35476e-03,1.46206e-01,3461,6,,2.61281e-02,8.88765e-03,-5.43000e-03,0.00000e+00
-1.88095e-01,3.95625e-02,-9.01867e-03,3.95625e-02,-9.01867e-03,1.46262e-01,3461,6,,2.61653e-02,8.90031e-03,-5.39500e-03,0.00000e+00
-1.88205e-01,4.17386e-02,-1.06848e-02,4.17386e-02,-1.06848e-02,1.46319e-01,3461,6,,2.62025e-02,8.91297e-03,-5.36000e-03,0.00000e+00
-1.88314e-01,4.39265e-02,-1.23531e-02,4.39265e-02,-1.23531e-02,1.46377e-01,3461,6,,2.62397e-02,8.92563e-03,-5.32500e-03,0.00000e+00
-1.88424e-01,4.61262e-02,-1.40235e-02,4.61262e-02,-1.40235e-02,1.46436e-01,3461,6,,2.62769e-02,8.93829e-03,-5.29000e-03,0.00000e+00
-1.88533e-01,4.83377e-02,-1.56963e-02,4.83377e-02,-1.56963e-02,1.46496e-01,3461,6,,2.63142e-02,8.95096e-03,-5.25500e-03,0.00000e+00
-1.88643e-01,5.05611e-02,-1.73712e-02,5.05611e-02,-1.73712e-02,1.46558e-01,3461,6,,2.63514e-02,8.96362e-03,-5.22000e-03,0.00000e+00
-1.88663e-01,5.28322e-02,-1.90702e-02,5.28322e-02,-1.90702e-02,1.46620e-01,4070,6,,2.63886e-02,8.97628e-03,-5.18500e-03,0.00000e+00
-1.88652e-01,5.51424e-02,-2.07658e-02,5.51424e-02,-2.07658e-02,1.46685e-01,4070,6,,2.64258e-02,8.98894e-03,-5.15000e-03,0.00000e+00
-1.88631e-01,5.74629e-02,-2.24509e-02,5.74629e-02,-2.24509e-02,1.46752e-01,4433,6,,2.64630e-02,9.00160e-03,-5.11500e-03,0.00000e+00
-1.88555e-01,5.97052e-02,-2.41479e-02,5.97052e-02,-2.41479e-02,1.46823e-01,4433,6,,2.65002e-02,9.01426e-03,-5.08000e-03,0.00000e+00
-1.88478e-01,6.19622e-02,-2.58528e-02,6.19622e-02,-2.58528e-02,1.46897e-01,4433,6,,2.65375e-02,9.02692e-03,-5.04500e-03,0.00000e+00
-1.88401e-01,6.42341e-02,-2.75655e-02,6.42341e-02,-2.75655e-02,1.46974e-01,4433,6,,2.65747e-02,9.03958e-03,-5.01000e-03,0.00000e+00
-1.88325e-01,6.65207e-02,-2.92860e-02,6.65207e-02,-2.92860e-02,1.47055e-01,4433,6,,2.66119e-02,9.05224e-03,-4.97500e-03,0.00000e+00
-1.88248e-01,6.88222e-02,-3.10142e-02,6.88222e-02,-3.10142e-02,1.47140e-01,4433,6,,2.66491e-02,9.06490e-03,-4.94000e-03,0.00000e+00
-1.88171e-01,7.11384e-02,-3.27503e-02,7.11384e-02,-3.27503e-02,1.47229e-01,4433,6,,2.66863e-02,9.07756e-03,-4.90500e-03,0.00000e+00
-1.88095e-01,7.34694e-02,-3.44941e-02,7.34694e-02,-3.44941e-02,1.47320e-01,4433,6,,2.67236e-02,9.09022e-03,-4.87000e-03,0.00000e+00
-1.87978e-01,7.58242e-02,-3.62096e-02,7.58242e-02,-3.62096e-02,1.47416e-01,11009,6,,2.67608e-02,9.10288e-03,-4.83500e-03,0.00000e+00
-1.87808e-01,7.82142e-02,-3.78807e-02,7.82142e-02,-3.78807e-02,1.47517e-01,11009,6,,2.67980e-02,9.11554e-03,-4.80000e-03,0.00000e+00
-1.87638e-01,8.06305e-02,-3.95556e-02,8.06305e-02,-3.95556e-02,1.47622e-01,11009,6,,2.68352e-02,9.12820e-03,-4.76500e-03,0.00000e+00
-1.87468e-01,8.30730e-02,-4.12342e-02,8.30730e-02,-4.12342e-02,1.47734e-01,11009,6,,2.68724e-02,9.14086e-03,-4.73000e-03,0.00000e+00
-1.87297e-01,8.55417e-02,-4.29166e-02,8.55417e-02,-4.29166e-02,1.47850e-01,11009,6,,2.69097e-02,9.15352e-03,-4.69500e-03,0.00000e+00
-1.87127e-01,8.80367e-02,-4.46027e-02,8.80367e-02,-4.46027e-02,1.47972e-01,11009,6,,2.69469e-02,9.16618e-03,-4.66000e-03,0.00000e+00
-1.86957e-01,9.05579e-02,-4.62926e-02,9.05579e-02,-4.62926e-02,1.48100e-01,11009,6,,2.69841e-02,9.17884e-03,-4.62500e-03,0.00000e+00
-1.86787e-01,9.31054e-02,-4.79863e-02,9.31054e-02,-4.79863e-02,1.48232e-01,11009,6,,2.70213e-02,9.19150e-03,-4.59000e-03,0.00000e+00
-1.86593e-01,9.56252e-02,-4.97159e-02,9.56252e-02,-4.97159e-02,1.48371e-01,4628,6,,2.70585e-02,9.20416e-03,-4.55500e-03,0.00000e+00
-1.86323e-01,9.79934e-02,-5.15656e-02,9.79934e-02,-5.15656e-02,1.48515e-01,4628,6,,2.70958e-02,9.21682e-03,-4.52000e-03,0.00000e+00
-1.86054e-01,1.00379e-01,-5.34403e-02,1.00379e-01,-5.34403e-02,1.48666e-01,4628,6,,2.71330e-02,9.22948e-03,-4.48500e-03,0.00000e+00
-1.85715e-01,1.02776e-01,-5.52276e-02,1.02776e-01,-5.52276e-02,1.48824e-01,2307,6,,2.71702e-02,9.24215e-03,-4.45000e-03,0.00000e+00
-1.85344e-01,1.05203e-01,-5.69783e-02,1.05203e-01,-5.69783e-02,1.48991e-01,2307,6,,2.72074e-02,9.25481e-03,-4.41500e-03,0.00000e+00
-1.84974e-01,1.07664e-01,-5.87399e-02,1.07664e-01,-5.87399e-02,1.49166e-01,2307,6,,2.72446e-02,9.26747e-03,-4.38000e-03,0.00000e+00
-1.84603e-01,1.10161e-01,-6.05121e-02,1.10161e-01,-6.05121e-02,1.49350e-01,2307,6,,2.72819e-02,9.28013e-03,-4.34500e-03,0.00000e+00
-1.84233e-01,1.12692e-01,-6.22951e-02,1.12692e-01,-6.22951e-02,1.49542e-01,2307,6,,2.73191e-02,9.29279e-03,-4.31000e-03,0.00000e+00
-1.83843e-01,1.15206e-01,-6.40507e-02,1.15206e-01,-6.40507e-02,1.49744e-01,1094,6,,2.73563e-02,9.30545e-03,-4.27500e-03,0.00000e+00
-1.83441e-01,1.17720e-01,-6.57885e-02,1.17720e-01,-6.57885e-02,1.49955e-01,1094,6,,2.73935e-02,9.31811e-03,-4.24000e-03,0.00000e+00
-1.83038e-01,1.20267e-01,-6.75326e-02,1.20267e-01,-6.75326e-02,1.50175e-01,1094,6,,2.74307e-02,9.33077e-03,-4.20500e-03,0.00000e+00
-1.82636e-01,1.22847e-01,-6.92830e-02,1.22847e-01,-6.92830e-02,1.50403e-01,1094,6,,2.74680e-02,9.34343e-03,-4.17000e-03,0.00000e+00
-1.82234e-01,1.25461e-01,-7.10397e-02,1.25461e-01,-7.10397e-02,1.50641e-01,1094,6,,2.75052e-02,9.35609e-03,-4.13500e-03,0.00000e+00
-1.81832e-01,1.28108e-01,-7.28027e-02,1.28108e-01,-7.28027e-02,1.50888e-01,1094,6,,2.75424e-02,9.36875e-03,-4.10000e-03,0.00000e+00
-1.81348e-01,1.30822e-01,-7.44287e-02,1.30822e-01,-7.44287e-02,1.51144e-01,3173,6,,2.75796e-02,9.38141e-03,-4.06500e-03,0.00000e+00
-1.80860e-01,1.33579e-01,-7.60491e-02,1.33579e-01,-7.60491e-02,1.51413e-01,3173,6,,2.76168e-02,9.39407e-03,-4.03000e-03,0.00000e+00
-1.80368e-01,1.36367e-01,-7.76756e-02,1.36367e-01,-7.76756e-02,1.51693e-01,4707,6,,2.76541e-02,9.40673e-03,-3.99500e-03,0.00000e+00
-1.79764e-01,1.38879e-01,-7.94217e-02,1.38879e-01,-7.94217e-02,1.51987e-01,4707,6,,2.76913e-02,9.41939e-03,-3.96000e-03,0.00000e+00
-1.79160e-01,1.41432e-01,-8.11850e-02,1.41432e-01,-8.11850e-02,1.52293e-01,4707,6,,2.77285e-02,9.43205e-03,-3.92500e-03,0.00000e+00
-1.78556e-01,1.44025e-01,-8.29656e-02,1.44025e-01,-8.29656e-02,1.52611e-01,4707,6,,2.77657e-02,9.44471e-03,-3.89000e-03,0.00000e+00
-1.77951e-01,1.46659e-01,-8.47634e-02,1.46659e-01,-8.47634e-02,1.52941e-01,4707,6,,2.78029e-02,9.45737e-03,-3.85500e-03,0.00000e+00
-1.77347e-01,1.49334e-01,-8.65785e-02,1.49334e-01,-8.65785e-02,1.53284e-01,4707,6,,2.78401e-02,9.47003e-03,-3.82000e-03,0.00000e+00
-1.76743e-01,1.52049e-01,-8.84109e-02,1.52049e-01,-8.84109e-02,1.53639e-01,4707,6,,2.78774e-02,9.48269e-03,-3.78500e-03,0.00000e+00
-1.76138e-01,1.54804e-01,-9.02605e-02,1.54804e-01,-9.02605e-02,1.54006e-01,4707,6,,2.79146e-02,9.49536e-03,-3.75000e-03,0.00000e+00
-1.75531e-01,1.57601e-01,-9.21200e-02,1.57601e-01,-9.21200e-02,1.54386e-01,4379,6,,2.79518e-02,9.50802e-03,-3.71500e-03,0.00000e+00
-1.74852e-01,1.60473e-01,-9.38393e-02,1.60473e-01,-9.38393e-02,1.54780e-01,4379,6,,2.79890e-02,9.52068e-03,-3.68000e-03,0.00000e+00
-1.74172e-01,1.63406e-01,-9.55809e-02,1.63406e-01,-9.55809e-02,1.55189e-01,4379,6,,2.80262e-02,9.53334e-03,-3.64500e-03,0.00000e+00
-1.73493e-01,1.66400e-01,-9.73449e-02,1.66400e-01,-9.73449e-02,1.55614e-01,4379,6,,2.80635e-02,9.54600e-03,-3.61000e-03,0.00000e+00
-1.72814e-01,1.69454e-01,-9.91311e-02,1.69454e-01,-9.91311e-02,1.56054e-01,4379,6,,2.81007e-02,9.55866e-03,-3.57500e-03,0.00000e+00
-1.72135e-01,1.72569e-01,-1.00940e-01,1.72569e-01,-1.00940e-01,1.56509e-01,4379,6,,2.81379e-02,9.57132e-03,-3.54000e-03,0.00000e+00
-1.71456e-01,1.75745e-01,-1.02771e-01,1.75745e-01,-1.02771e-01,1.56980e-01,4379,6,,2.81751e-02,9.58398e-03,-3.50500e-03,0.00000e+00
-1.70776e-01,1.78982e-01,-1.04624e-01,1.78982e-01,-1.04624e-01,1.57466e-01,4379,6,,2.82123e-02,9.59664e-03,-3.47000e-03,0.00000e+00
-1.70097e-01,1.82279e-01,-1.06499e-01,1.82279e-01,-1.06499e-01,1.57967e-01,4379,6,,2.82496e-02,9.60930e-03,-3.43500e-03,0.00000e+00
-1.69353e-01,1.85466e-01,-1.08482e-01,1.85466e-01,-1.08482e-01,1.58484e-01,5232,6,,2.82868e-02,9.62196e-03,-3.40000e-03,0.00000e+00
-1.68518e-01,1.88478e-01,-1.10619e-01,1.88478e-01,-1.10619e-01,1.59017e-01,5232,6,,2.83240e-02,9.63462e-03,-3.36500e-03,0.00000e+00
-1.67656e-01,1.91552e-01,-1.12726e-01,1.91552e-01,-1.12726e-01,1.59565e-01,11617,6,,2.83612e-02,9.64728e-03,-3.33000e-03,0.00000e+00
-1.66722e-01,1.94702e-01,-1.14675e-01,1.94702e-01,-1.14675e-01,1.60131e-01,11617,6,,2.83984e-02,9.65994e-03,-3.29500e-03,0.00000e+00
-1.65788e-01,1.97952e-01,-1.16670e-01,1.97952e-01,-1.16670e-01,1.60713e-01,11617,6,,2.84357e-02,9.67260e-03,-3.26000e-03,0.00000e+00
-1.64854e-01,2.01302e-01,-1.18712e-01,2.01302e-01,-1.18712e-01,1.61311e-01,11617,6,,2.84729e-02,9.68526e-03,-3.22500e-03,0.00000e+00
-1.63912e-01,2.04737e-01,-1.20790e-01,2.04737e-01,-1.20790e-01,1.61926e-01,11817,6,,2.85101e-02,9.69792e-03,-3.19000e-03,0.00000e+00
-1.62954e-01,2.08236e-01,-1.22886e-01,2.08236e-01,-1.22886e-01,1.62558e-01,11817,6,,2.85473e-02,9.71058e-03,-3.15500e-03,0.00000e+00
-1.61997e-01,2.11835e-01,-1.25022e-01,2.11835e-01,-1.25022e-01,1.63208e-01,11817,6,,2.85845e-02,9.72324e-03,-3.12000e-03,0.00000e+00
-1.61039e-01,2.15536e-01,-1.27200e-01,2.15536e-01,-1.27200e-01,1.63874e-01,11817,6,,2.86218e-02,9.73590e-03,-3.08500e-03,0.00000e+00
-1.60081e-01,2.19338e-01,-1.29419e-01,2.19338e-01,-1.29419e-01,1.64558e-01,11817,6,,2.86590e-02,9.74857e-03,-3.05000e-03,0.00000e+00
-1.59123e-01,2.23241e-01,-1.31680e-01,2.23241e-01,-1.31680e-01,1.65258e-01,11817,6,,2.86962e-02,9.76123e-03,-3.01500e-03,0.00000e+00
-1.58165e-01,2.27245e-01,-1.33981e-01,2.27245e-01,-1.33981e-01,1.65976e-01,11817,6,,2.87334e-02,9.77389e-03,-2.98000e-03,0.00000e+00
-1.57158e-01,2.31380e-01,-1.36203e-01,2.31380e-01,-1.36203e-01,1.66711e-01,12687,6,,2.87706e-02,9.78655e-03,-2.94500e-03,0.00000e+00
-1.56101e-01,2.35671e-01,-1.38358e-01,2.35671e-01,-1.38358e-01,1.67464e-01,12687,6,,2.88079e-02,9.79921e-03,-2.91000e-03,0.00000e+00
